module,doctype,fieldname,label,fieldtype,pg_type,options,reqd,unique,index,read_only,default,fetch_from
Accounts,Payment Reconciliation Allocation,is_advance,Is Advance,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Reconciliation Allocation,reference_type,Reference Type,Link,varchar(140),DocType,1,0,0,1,,
Accounts,Payment Reconciliation Allocation,invoice_type,Invoice Type,Link,varchar(140),DocType,1,0,0,1,,
Accounts,Payment Reconciliation Allocation,unreconciled_amount,Unreconciled Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Allocation,amount,Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Allocation,reference_row,Reference Row,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Reconciliation Allocation,currency,Currency,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Payment Reconciliation Allocation,exchange_rate,Exchange Rate,Float,"numeric(21,9)",,0,0,0,1,,
Accounts,Payment Reconciliation Allocation,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Accounts,Payment Reconciliation Allocation,gain_loss_posting_date,Difference Posting Date,Date,date,,0,0,0,0,,
Accounts,Payment Reconciliation Allocation,debit_or_credit_note_posting_date,Debit / Credit Note Posting Date,Date,date,,0,0,0,0,,
Accounts,Payment Reconciliation Invoice,invoice_type,Invoice Type,Select,varchar(140),Sales Invoice|Purchase Invoice|Journal Entry,0,0,0,1,,
Accounts,Payment Reconciliation Invoice,invoice_number,Invoice Number,Dynamic Link,varchar(140),invoice_type,0,0,0,1,,
Accounts,Payment Reconciliation Invoice,invoice_date,Invoice Date,Date,date,,0,0,0,1,,
Accounts,Payment Reconciliation Invoice,amount,Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Invoice,outstanding_amount,Outstanding Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Invoice,currency,Currency,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Payment Reconciliation Invoice,exchange_rate,Exchange Rate,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Payment Reconciliation Payment,reference_type,Reference Type,Link,varchar(140),DocType,0,0,0,1,,
Accounts,Payment Reconciliation Payment,reference_name,Reference Name,Dynamic Link,varchar(140),reference_type,0,0,0,1,,
Accounts,Payment Reconciliation Payment,posting_date,Posting Date,Date,date,,0,0,0,1,,
Accounts,Payment Reconciliation Payment,is_advance,Is Advance,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Reconciliation Payment,reference_row,Reference Row,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Reconciliation Payment,amount,Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Payment,currency,Currency,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Payment Reconciliation Payment,difference_amount,Difference Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Accounts,Payment Reconciliation Payment,exchange_rate,Exchange Rate,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Payment Reconciliation Payment,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Accounts,Payment Reconciliation Payment,remarks,Remarks,Small Text,text,,0,0,0,1,,
Accounts,Payment Reference,payment_term,Payment Term,Link,varchar(140),Payment Term,0,0,0,0,,
Accounts,Payment Reference,description,Description,Small Text,text,,0,0,0,0,,
Accounts,Payment Reference,due_date,Due Date,Date,date,,0,0,0,0,,
Accounts,Payment Reference,amount,Amount,Currency,"numeric(21,2)",currency,0,0,0,0,,
Accounts,Payment Reference,currency,Currency,Link,varchar(140),Currency,0,0,0,1,,
Accounts,Payment Reference,payment_schedule,Payment Schedule,Link,varchar(140),Payment Schedule,0,0,0,1,,
Accounts,Payment Request,payment_request_type,Payment Request Type,Select,varchar(140),Outward|Inward,1,0,0,0,Inward,
Accounts,Payment Request,transaction_date,Transaction Date,Date,date,,0,0,0,0,,
Accounts,Payment Request,naming_series,Series,Select,varchar(140),ACC-PRQ-.YYYY.-,1,0,0,0,,
Accounts,Payment Request,mode_of_payment,Mode of Payment,Link,varchar(140),Mode of Payment,0,0,0,0,,
Accounts,Payment Request,party_type,Party Type,Link,varchar(140),DocType,0,0,0,0,,
Accounts,Payment Request,party,Party,Dynamic Link,varchar(140),party_type,0,0,0,0,,
Accounts,Payment Request,reference_doctype,Reference Doctype,Link,varchar(140),DocType,0,0,0,1,,
Accounts,Payment Request,reference_name,Reference Name,Dynamic Link,varchar(140),reference_doctype,0,0,1,1,,
Accounts,Payment Request,grand_total,Amount,Currency,"numeric(21,9)",currency,1,0,0,0,,
Accounts,Payment Request,is_a_subscription,Is a Subscription,Check,smallint,,0,0,0,0,0,
Accounts,Payment Request,currency,Transaction Currency,Link,varchar(140),Currency,0,0,0,1,,
Accounts,Payment Request,bank_account,Bank Account,Link,varchar(140),Bank Account,0,0,0,0,,
Accounts,Payment Request,bank,Bank,Link,varchar(140),Bank,0,0,0,1,,bank_account.bank
Accounts,Payment Request,bank_account_no,Bank Account No,Read Only,varchar(140),,0,0,0,0,,bank_account.bank_account_no
Accounts,Payment Request,account,Account,Read Only,varchar(140),,0,0,0,0,,bank_account.account
Accounts,Payment Request,iban,IBAN,Read Only,varchar(140),IBAN,0,0,0,0,,bank_account.iban
Accounts,Payment Request,branch_code,Branch Code,Read Only,varchar(140),,0,0,0,0,,bank_account.branch_code
Accounts,Payment Request,swift_number,SWIFT Number,Read Only,varchar(140),,0,0,0,0,,bank.swift_number
Accounts,Payment Request,cost_center,Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Accounts,Payment Request,project,Project,Link,varchar(140),Project,0,0,0,0,,
Accounts,Payment Request,print_format,Print Format,Select,varchar(140),,0,0,0,0,,
Accounts,Payment Request,email_to,To,Data,varchar(140),,0,0,0,0,,
Accounts,Payment Request,subject,Subject,Data,varchar(140),,0,0,0,0,,
Accounts,Payment Request,payment_gateway_account,Payment Gateway Account,Link,varchar(140),Payment Gateway Account,0,0,0,0,,
Accounts,Payment Request,status,Status,Select,varchar(140),Draft|Requested|Initiated|Partially Paid|Payment Ordered|Paid|Failed|Cancelled,0,0,0,1,Draft,
Accounts,Payment Request,make_sales_invoice,Make Sales Invoice,Check,smallint,,0,0,0,1,0,
Accounts,Payment Request,message,Message,Text,text,,0,0,0,0,,
Accounts,Payment Request,mute_email,Mute Email,Check,smallint,,0,0,0,1,0,
Accounts,Payment Request,payment_url,Payment URL,Data,varchar(140),URL,0,0,0,1,,
Accounts,Payment Request,payment_gateway,Payment Gateway,Read Only,varchar(140),,0,0,0,0,,payment_gateway_account.payment_gateway
Accounts,Payment Request,payment_account,Payment Account,Read Only,varchar(140),,0,0,0,1,,payment_gateway_account.payment_account
Accounts,Payment Request,payment_channel,Payment Channel,Select,varchar(140),Email|Phone|Other,0,0,0,1,,payment_gateway_account.payment_channel
Accounts,Payment Request,payment_order,Payment Order,Link,varchar(140),Payment Order,0,0,0,1,,
Accounts,Payment Request,amended_from,Amended From,Link,varchar(140),Payment Request,0,0,0,1,,
Accounts,Payment Request,failed_reason,Reason for Failure,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Request,outstanding_amount,Outstanding Amount,Currency,"numeric(21,9)",party_account_currency,0,0,0,1,,
Accounts,Payment Request,company,Company,Link,varchar(140),Company,0,0,0,1,,
Accounts,Payment Request,party_account_currency,Party Account Currency,Link,varchar(140),Currency,0,0,0,1,,
Accounts,Payment Request,party_name,Party Name,Data,varchar(140),,0,0,0,1,,
Accounts,Payment Request,phone_number,Phone Number,Data,varchar(140),,0,0,0,0,,
Accounts,Payment Schedule,payment_term,Payment Term,Link,varchar(140),Payment Term,0,0,0,0,,
Accounts,Payment Schedule,description,Description,Small Text,text,,0,0,0,0,,payment_term.description
Accounts,Payment Schedule,due_date,Due Date,Date,date,,1,0,0,0,,
Accounts,Payment Schedule,invoice_portion,Invoice Portion,Percent,"numeric(21,9)",,0,0,0,0,,
Accounts,Payment Schedule,payment_amount,Payment Amount,Currency,"numeric(21,9)",currency,1,0,0,0,,
Accounts,Payment Schedule,mode_of_payment,Mode of Payment,Link,varchar(140),Mode of Payment,0,0,0,0,,
Accounts,Payment Schedule,paid_amount,Paid Amount,Currency,"numeric(21,9)",currency,0,0,0,0,,
Accounts,Payment Schedule,discounted_amount,Discounted Amount,Currency,"numeric(21,9)",,0,0,0,1,0,
Accounts,Payment Schedule,outstanding,Outstanding,Currency,"numeric(21,9)",currency,0,0,0,1,,payment_amount
Accounts,Payment Schedule,discount_date,Discount Date,Date,date,,0,0,0,0,,
Accounts,Payment Schedule,discount_type,Discount Type,Select,varchar(140),Percentage|Amount,0,0,0,0,Percentage,payment_term.discount_type
Accounts,Payment Schedule,discount,Discount,Float,"numeric(21,9)",,0,0,0,0,,payment_term.discount
Accounts,Payment Schedule,base_payment_amount,Payment Amount (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,0,,
Accounts,Payment Schedule,base_outstanding,Outstanding (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Accounts,Payment Schedule,base_paid_amount,Paid Amount (Company Currency),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Accounts,Payment Schedule,due_date_based_on,Due Date Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,0,0,0,1,,
Accounts,Payment Schedule,credit_days,Credit Days,Int,integer,,0,0,0,1,,
Accounts,Payment Schedule,credit_months,Credit Months,Int,integer,,0,0,0,1,,
Accounts,Payment Schedule,discount_validity_based_on,Discount Validity Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,0,0,0,1,,
Accounts,Payment Schedule,discount_validity,Discount Validity,Int,integer,,0,0,0,1,,
Accounts,Payment Term,payment_term_name,Payment Term Name,Data,varchar(140),,0,1,0,0,,
Accounts,Payment Term,invoice_portion,Invoice Portion (%),Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Payment Term,mode_of_payment,Mode of Payment,Link,varchar(140),Mode of Payment,0,0,0,0,,
Accounts,Payment Term,due_date_based_on,Due Date Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,0,0,0,0,,
Accounts,Payment Term,credit_days,Credit Days,Int,integer,,0,0,0,0,,
Accounts,Payment Term,credit_months,Credit Months,Int,integer,,0,0,0,0,,
Accounts,Payment Term,description,Description,Small Text,text,,0,0,0,0,,
Accounts,Payment Term,discount_type,Discount Type,Select,varchar(140),Percentage|Amount,0,0,0,0,Percentage,
Accounts,Payment Term,discount,Discount,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Payment Term,discount_validity_based_on,Discount Validity Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,0,0,0,0,Day(s) after invoice date,
Accounts,Payment Term,discount_validity,Discount Validity,Int,integer,,0,0,0,0,,
Accounts,Payment Terms Template,template_name,Template Name,Data,varchar(140),,0,1,0,0,,
Accounts,Payment Terms Template,allocate_payment_based_on_payment_terms,Allocate Payment Based On Payment Terms,Check,smallint,,0,0,0,0,0,
Accounts,Payment Terms Template Detail,payment_term,Payment Term,Link,varchar(140),Payment Term,0,0,0,0,,
Accounts,Payment Terms Template Detail,description,Description,Small Text,text,,0,0,0,0,,payment_term.description
Accounts,Payment Terms Template Detail,invoice_portion,Invoice Portion (%),Float,"numeric(21,9)",,1,0,0,0,,payment_term.invoice_portion
Accounts,Payment Terms Template Detail,due_date_based_on,Due Date Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,1,0,0,0,,payment_term.due_date_based_on
Accounts,Payment Terms Template Detail,credit_days,Credit Days,Int,integer,,0,0,0,0,0,payment_term.credit_days
Accounts,Payment Terms Template Detail,credit_months,Credit Months,Int,integer,,0,0,0,0,0,payment_term.credit_months
Accounts,Payment Terms Template Detail,mode_of_payment,Mode of Payment,Link,varchar(140),Mode of Payment,0,0,0,0,,payment_term.mode_of_payment
Accounts,Payment Terms Template Detail,discount_type,Discount Type,Select,varchar(140),Percentage|Amount,0,0,0,0,Percentage,payment_term.discount_type
Accounts,Payment Terms Template Detail,discount,Discount,Float,"numeric(21,9)",,0,0,0,0,,payment_term.discount
Accounts,Payment Terms Template Detail,discount_validity_based_on,Discount Validity Based On,Select,varchar(140),Day(s) after invoice date|Day(s) after the end of the invoice month|Month(s) after the end of the invoice month,0,0,0,0,Day(s) after invoice date,payment_term.discount_validity_based_on
Accounts,Payment Terms Template Detail,discount_validity,Discount Validity,Int,integer,,0,0,0,0,,payment_term.discount_validity
Accounts,Pegged Currency Details,source_currency,Currency,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Pegged Currency Details,pegged_exchange_rate,Exchange Rate,Data,varchar(140),,0,0,0,0,,
Accounts,Pegged Currency Details,pegged_against,Pegged Against,Link,varchar(140),Currency,0,0,0,0,,
Accounts,Period Closing Voucher,transaction_date,Transaction Date,Date,date,,0,0,0,0,Today,
Accounts,Period Closing Voucher,fiscal_year,Fiscal Year,Link,varchar(140),Fiscal Year,1,0,0,0,,
Accounts,Period Closing Voucher,amended_from,Amended From,Link,varchar(140),Period Closing Voucher,0,0,0,1,,
Accounts,Period Closing Voucher,company,Company,Link,varchar(140),Company,1,0,0,0,,
Accounts,Period Closing Voucher,closing_account_head,Closing Account Head,Link,varchar(140),Account,1,0,0,0,,
Accounts,Period Closing Voucher,remarks,Remarks,Small Text,text,,1,0,0,0,,
Accounts,Period Closing Voucher,gle_processing_status,GL Entry Processing Status,Select,varchar(140),In Progress|Completed|Failed,0,0,0,1,,
Accounts,Period Closing Voucher,error_message,Error Message,Text,text,,0,0,0,1,,
Accounts,Period Closing Voucher,period_end_date,Period End Date,Date,date,,1,0,0,0,,
Accounts,Period Closing Voucher,period_start_date,Period Start Date,Date,date,,1,0,0,0,,
Accounts,Pricing Rule,title,Title,Data,varchar(140),,1,0,0,0,,
Accounts,Pricing Rule,disable,Disable,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,apply_on,Apply On,Select,varchar(140),Item Code|Item Group|Brand|Transaction,1,0,0,0,Item Code,
Accounts,Pricing Rule,price_or_product_discount,Price or Product Discount,Select,varchar(140),Price|Product,1,0,0,0,,
Accounts,Pricing Rule,warehouse,Warehouse,Link,varchar(140),Warehouse,0,0,1,0,,
Accounts,Pricing Rule,mixed_conditions,Mixed Conditions,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,is_cumulative,Is Cumulative,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,coupon_code_based,Coupon Code Based,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,apply_rule_on_other,Apply Rule On Other,Select,varchar(140),Item Code|Item Group|Brand,0,0,0,0,,
Accounts,Pricing Rule,other_item_code,Item Code,Link,varchar(140),Item,0,0,0,0,,
Accounts,Pricing Rule,other_item_group,Item Group,Link,varchar(140),Item Group,0,0,0,0,,
Accounts,Pricing Rule,other_brand,Brand,Link,varchar(140),Brand,0,0,0,0,,
Accounts,Pricing Rule,selling,Selling,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,buying,Buying,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,applicable_for,Applicable For,Select,varchar(140),Customer|Customer Group|Territory|Sales Partner|Campaign|Supplier|Supplier Group,0,0,0,0,,
Accounts,Pricing Rule,customer,Customer,Link,varchar(140),Customer,0,0,0,0,,
Accounts,Pricing Rule,customer_group,Customer Group,Link,varchar(140),Customer Group,0,0,0,0,,
Accounts,Pricing Rule,territory,Territory,Link,varchar(140),Territory,0,0,0,0,,
Accounts,Pricing Rule,sales_partner,Sales Partner,Link,varchar(140),Sales Partner,0,0,0,0,,
Accounts,Pricing Rule,campaign,Campaign,Link,varchar(140),UTM Campaign,0,0,0,0,,
Accounts,Pricing Rule,supplier,Supplier,Link,varchar(140),Supplier,0,0,0,0,,
Accounts,Pricing Rule,supplier_group,Supplier Group,Link,varchar(140),Supplier Group,0,0,0,0,,
Accounts,Pricing Rule,min_qty,Min Qty (As Per Stock UOM),Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Pricing Rule,max_qty,Max Qty (As Per Stock UOM),Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Pricing Rule,min_amt,Min Amt,Currency,"numeric(21,9)",currency,0,0,0,0,0,
Accounts,Pricing Rule,max_amt,Max Amt,Currency,"numeric(21,9)",currency,0,0,0,0,0,
Accounts,Pricing Rule,valid_from,Valid From,Date,date,,0,0,0,0,Today,
Accounts,Pricing Rule,valid_upto,Valid Up To,Date,date,,0,0,0,0,,
Accounts,Pricing Rule,company,Company,Link,varchar(140),Company,0,0,0,0,,
Accounts,Pricing Rule,currency,Currency,Link,varchar(140),Currency,1,0,0,0,,
Accounts,Pricing Rule,margin_type,Margin Type,Select,varchar(140),Percentage|Amount,0,0,0,0,Percentage,
Accounts,Pricing Rule,margin_rate_or_amount,Margin Rate or Amount,Float,"numeric(21,9)",,0,0,0,0,0,
Accounts,Pricing Rule,rate_or_discount,Rate or Discount,Select,varchar(140),Rate|Discount Percentage|Discount Amount,0,0,0,0,Discount Percentage,
Accounts,Pricing Rule,apply_discount_on,Apply Discount On,Select,varchar(140),Grand Total|Net Total,0,0,0,0,Grand Total,
Accounts,Pricing Rule,rate,Rate,Currency,"numeric(21,9)",currency,0,0,0,0,0,
Accounts,Pricing Rule,discount_amount,Discount Amount,Currency,"numeric(21,9)",currency,0,0,0,0,0,
Accounts,Pricing Rule,discount_percentage,Discount Percentage,Float,"numeric(21,9)",,0,0,0,0,,
Accounts,Pricing Rule,for_price_list,For Price List,Link,varchar(140),Price List,0,0,0,0,,
Accounts,Pricing Rule,same_item,Same Item,Check,smallint,,0,0,0,0,0,
Accounts,Pricing Rule,free_item,Free Item,Link,varchar(140),Item,0,0,0,0,,
Accounts,Pricing Rule,free_qty,Qty,Float,"numeric(21,9)",,0,0,0,0,0,
Accounts,Pricing Rule,free_item_uom,UOM,Link,varchar(140),UOM,0,0,0,0,,
Accounts,Pricing Rule,free_item_rate,Free Item Rate,Currency,"numeric(21,9)",,0,0,0,0,,
Accounts,Pricing Rule,threshold_percentage,Threshold for Suggestion (In Percentage),Percent,"numeric(21,9)",,0,0,0,0,,
Accounts,Pricing Rule,priority,Priority,Select,varchar(140),1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20,0,0,0,0,,
