app,module,from_doctype,fieldname,relation,to_doctype,to_origin
frappe,Workflow,Workflow Action,completed_by,link,User,frappe/Core
frappe,Workflow,Workflow Action,completed_by_role,link,Role,frappe/Core
frappe,Workflow,Workflow Action,permitted_roles,multiselect,Workflow Action Permitted Role,frappe/Workflow
frappe,Workflow,Workflow Action,reference_name,dynamic_link,<reference_doctype>,polymorphic
frappe,Workflow,Workflow Action Permitted Role,role,link,Role,frappe/Core
frappe,Workflow,Workflow Document State,state,link,Workflow State,frappe/Workflow
frappe,Workflow,Workflow Document State,allow_edit,link,Role,frappe/Core
frappe,Workflow,Workflow Document State,next_action_email_template,link,Email Template,frappe/Email
frappe,Workflow,Workflow Transition,state,link,Workflow State,frappe/Workflow
frappe,Workflow,Workflow Transition,action,link,Workflow Action Master,frappe/Workflow
frappe,Workflow,Workflow Transition,next_state,link,Workflow State,frappe/Workflow
frappe,Workflow,Workflow Transition,allowed,link,Role,frappe/Core
frappe,Workflow,Workflow Transition,transition_tasks,link,Workflow Transition Tasks,frappe/Workflow
frappe,Workflow,Workflow Transition Task,link,dynamic_link,<task>,polymorphic
frappe,Workflow,Workflow Transition Tasks,tasks,child_table,Workflow Transition Task,frappe/Workflow
hrms,HR,Appointment Letter,appointment_letter_template,link,Appointment Letter Template,hrms/HR
hrms,HR,Appointment Letter,job_applicant,link,Job Applicant,hrms/HR
hrms,HR,Appointment Letter,company,link,Company,erpnext/Setup
hrms,HR,Appointment Letter,terms,child_table,Appointment Letter content,hrms/HR
hrms,HR,Appointment Letter Template,terms,child_table,Appointment Letter content,hrms/HR
hrms,HR,Appraisal,employee,link,Employee,erpnext/Setup
hrms,HR,Appraisal,department,link,Department,erpnext/Setup
hrms,HR,Appraisal,company,link,Company,erpnext/Setup
hrms,HR,Appraisal,designation,link,Designation,erpnext/Setup
hrms,HR,Appraisal,appraisal_cycle,link,Appraisal Cycle,hrms/HR
hrms,HR,Appraisal,appraisal_template,link,Appraisal Template,hrms/HR
hrms,HR,Appraisal,amended_from,link,Appraisal,hrms/HR
hrms,HR,Appraisal,appraisal_kra,child_table,Appraisal KRA,hrms/HR
hrms,HR,Appraisal,goals,child_table,Appraisal Goal,hrms/HR
hrms,HR,Appraisal,self_ratings,child_table,Employee Feedback Rating,hrms/HR
hrms,HR,Appraisal Cycle,branch,link,Branch,erpnext/Setup
hrms,HR,Appraisal Cycle,department,link,Department,erpnext/Setup
hrms,HR,Appraisal Cycle,designation,link,Designation,erpnext/Setup
hrms,HR,Appraisal Cycle,company,link,Company,erpnext/Setup
hrms,HR,Appraisal Cycle,appraisees,child_table,Appraisee,hrms/HR
hrms,HR,Appraisal KRA,kra,link,KRA,hrms/HR
hrms,HR,Appraisal Template,goals,child_table,Appraisal Template Goal,hrms/HR
hrms,HR,Appraisal Template,rating_criteria,child_table,Employee Feedback Rating,hrms/HR
hrms,HR,Appraisal Template Goal,key_result_area,link,KRA,hrms/HR
hrms,HR,Appraisee,employee,link,Employee,erpnext/Setup
hrms,HR,Appraisee,department,link,Department,erpnext/Setup
hrms,HR,Appraisee,branch,link,Branch,erpnext/Setup
hrms,HR,Appraisee,appraisal_template,link,Appraisal Template,hrms/HR
hrms,HR,Attendance,employee,link,Employee,erpnext/Setup
hrms,HR,Attendance,leave_type,link,Leave Type,hrms/HR
hrms,HR,Attendance,leave_application,link,Leave Application,hrms/HR
hrms,HR,Attendance,company,link,Company,erpnext/Setup
hrms,HR,Attendance,department,link,Department,erpnext/Setup
hrms,HR,Attendance,shift,link,Shift Type,hrms/HR
hrms,HR,Attendance,attendance_request,link,Attendance Request,hrms/HR
hrms,HR,Attendance,amended_from,link,Attendance,hrms/HR
hrms,HR,Attendance,overtime_type,link,Overtime Type,hrms/HR
hrms,HR,Attendance Request,employee,link,Employee,erpnext/Setup
hrms,HR,Attendance Request,department,link,Department,erpnext/Setup
hrms,HR,Attendance Request,company,link,Company,erpnext/Setup
hrms,HR,Attendance Request,amended_from,link,Attendance Request,hrms/HR
hrms,HR,Attendance Request,shift,link,Shift Type,hrms/HR
hrms,HR,Compensatory Leave Request,employee,link,Employee,erpnext/Setup
hrms,HR,Compensatory Leave Request,department,link,Department,erpnext/Setup
hrms,HR,Compensatory Leave Request,leave_type,link,Leave Type,hrms/HR
hrms,HR,Compensatory Leave Request,leave_allocation,link,Leave Allocation,hrms/HR
hrms,HR,Compensatory Leave Request,amended_from,link,Compensatory Leave Request,hrms/HR
hrms,HR,Daily Work Summary,daily_work_summary_group,link,Daily Work Summary Group,hrms/HR
hrms,HR,Daily Work Summary Group,holiday_list,link,Holiday List,erpnext/Setup
hrms,HR,Daily Work Summary Group,users,child_table,Daily Work Summary Group User,hrms/HR
hrms,HR,Daily Work Summary Group User,user,link,User,frappe/Core
hrms,HR,Department Approver,approver,link,User,frappe/Core
hrms,HR,Designation Skill,skill,link,Skill,hrms/HR
hrms,HR,Employee Advance,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Advance,department,link,Department,erpnext/Setup
hrms,HR,Employee Advance,company,link,Company,erpnext/Setup
hrms,HR,Employee Advance,amended_from,link,Employee Advance,hrms/HR
hrms,HR,Employee Advance,advance_account,link,Account,erpnext/Accounts
hrms,HR,Employee Advance,mode_of_payment,link,Mode of Payment,erpnext/Accounts
hrms,HR,Employee Advance,currency,link,Currency,frappe/Geo
hrms,HR,Employee Attendance Tool,department,link,Department,erpnext/Setup
hrms,HR,Employee Attendance Tool,branch,link,Branch,erpnext/Setup
hrms,HR,Employee Attendance Tool,company,link,Company,erpnext/Setup
hrms,HR,Employee Attendance Tool,shift,link,Shift Type,hrms/HR
hrms,HR,Employee Attendance Tool,employment_type,link,Employment Type,hrms/HR
hrms,HR,Employee Attendance Tool,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Attendance Tool,employee_grade,link,Employee Grade,hrms/HR
hrms,HR,Employee Boarding Activity,user,link,User,frappe/Core
hrms,HR,Employee Boarding Activity,role,link,Role,frappe/Core
hrms,HR,Employee Boarding Activity,task,link,Task,erpnext/Projects
hrms,HR,Employee Checkin,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Checkin,shift,link,Shift Type,hrms/HR
hrms,HR,Employee Checkin,attendance,link,Attendance,hrms/HR
hrms,HR,Employee Checkin,overtime_type,link,Overtime Type,hrms/HR
hrms,HR,Employee Feedback Rating,criteria,link,Employee Feedback Criteria,hrms/HR
hrms,HR,Employee Grade,default_salary_structure,link,Salary Structure,hrms/Payroll
hrms,HR,Employee Grade,currency,link,Currency,frappe/Geo
hrms,HR,Employee Grievance,grievance_type,link,Grievance Type,hrms/HR
hrms,HR,Employee Grievance,resolved_by,link,User,frappe/Core
hrms,HR,Employee Grievance,employee_responsible,link,Employee,erpnext/Setup
hrms,HR,Employee Grievance,raised_by,link,Employee,erpnext/Setup
hrms,HR,Employee Grievance,amended_from,link,Employee Grievance,hrms/HR
hrms,HR,Employee Grievance,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Grievance,reports_to,link,Employee,erpnext/Setup
hrms,HR,Employee Grievance,grievance_against_party,link,DocType,frappe/Core
hrms,HR,Employee Grievance,associated_document_type,link,DocType,frappe/Core
hrms,HR,Employee Grievance,grievance_against,dynamic_link,<grievance_against_party>,polymorphic
hrms,HR,Employee Grievance,associated_document,dynamic_link,<associated_document_type>,polymorphic
hrms,HR,Employee Onboarding,job_applicant,link,Job Applicant,hrms/HR
hrms,HR,Employee Onboarding,job_offer,link,Job Offer,hrms/HR
hrms,HR,Employee Onboarding,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Onboarding,employee_onboarding_template,link,Employee Onboarding Template,hrms/HR
hrms,HR,Employee Onboarding,company,link,Company,erpnext/Setup
hrms,HR,Employee Onboarding,department,link,Department,erpnext/Setup
hrms,HR,Employee Onboarding,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Onboarding,employee_grade,link,Employee Grade,hrms/HR
hrms,HR,Employee Onboarding,project,link,Project,erpnext/Projects
hrms,HR,Employee Onboarding,amended_from,link,Employee Onboarding,hrms/HR
hrms,HR,Employee Onboarding,holiday_list,link,Holiday List,erpnext/Setup
hrms,HR,Employee Onboarding,activities,child_table,Employee Boarding Activity,hrms/HR
hrms,HR,Employee Onboarding Template,company,link,Company,erpnext/Setup
hrms,HR,Employee Onboarding Template,department,link,Department,erpnext/Setup
hrms,HR,Employee Onboarding Template,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Onboarding Template,employee_grade,link,Employee Grade,hrms/HR
hrms,HR,Employee Onboarding Template,activities,child_table,Employee Boarding Activity,hrms/HR
hrms,HR,Employee Performance Feedback,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Performance Feedback,appraisal,link,Appraisal,hrms/HR
hrms,HR,Employee Performance Feedback,reviewer_designation,link,Designation,erpnext/Setup
hrms,HR,Employee Performance Feedback,reviewer,link,Employee,erpnext/Setup
hrms,HR,Employee Performance Feedback,department,link,Department,erpnext/Setup
hrms,HR,Employee Performance Feedback,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Performance Feedback,appraisal_cycle,link,Appraisal Cycle,hrms/HR
hrms,HR,Employee Performance Feedback,user,link,User,frappe/Core
hrms,HR,Employee Performance Feedback,amended_from,link,Employee Performance Feedback,hrms/HR
hrms,HR,Employee Performance Feedback,company,link,Company,erpnext/Setup
hrms,HR,Employee Performance Feedback,feedback_ratings,child_table,Employee Feedback Rating,hrms/HR
hrms,HR,Employee Promotion,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Promotion,department,link,Department,erpnext/Setup
hrms,HR,Employee Promotion,company,link,Company,erpnext/Setup
hrms,HR,Employee Promotion,amended_from,link,Employee Promotion,hrms/HR
hrms,HR,Employee Promotion,salary_currency,link,Currency,frappe/Geo
hrms,HR,Employee Promotion,promotion_details,child_table,Employee Property History,hrms/HR
hrms,HR,Employee Referral,department,link,Department,erpnext/Setup
hrms,HR,Employee Referral,amended_from,link,Employee Referral,hrms/HR
hrms,HR,Employee Referral,for_designation,link,Designation,erpnext/Setup
hrms,HR,Employee Referral,referrer,link,Employee,erpnext/Setup
hrms,HR,Employee Separation,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Separation,employee_separation_template,link,Employee Separation Template,hrms/HR
hrms,HR,Employee Separation,company,link,Company,erpnext/Setup
hrms,HR,Employee Separation,project,link,Project,erpnext/Projects
hrms,HR,Employee Separation,department,link,Department,erpnext/Setup
hrms,HR,Employee Separation,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Separation,employee_grade,link,Employee Grade,hrms/HR
hrms,HR,Employee Separation,amended_from,link,Employee Separation,hrms/HR
hrms,HR,Employee Separation,activities,child_table,Employee Boarding Activity,hrms/HR
hrms,HR,Employee Separation Template,company,link,Company,erpnext/Setup
hrms,HR,Employee Separation Template,department,link,Department,erpnext/Setup
hrms,HR,Employee Separation Template,designation,link,Designation,erpnext/Setup
hrms,HR,Employee Separation Template,employee_grade,link,Employee Grade,hrms/HR
hrms,HR,Employee Separation Template,activities,child_table,Employee Boarding Activity,hrms/HR
hrms,HR,Employee Skill,skill,link,Skill,hrms/HR
hrms,HR,Employee Skill Map,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Skill Map,employee_skills,child_table,Employee Skill,hrms/HR
hrms,HR,Employee Skill Map,trainings,child_table,Employee Training,hrms/HR
hrms,HR,Employee Training,training,link,Training Event,hrms/HR
hrms,HR,Employee Transfer,employee,link,Employee,erpnext/Setup
hrms,HR,Employee Transfer,company,link,Company,erpnext/Setup
hrms,HR,Employee Transfer,new_company,link,Company,erpnext/Setup
hrms,HR,Employee Transfer,department,link,Department,erpnext/Setup
hrms,HR,Employee Transfer,new_employee_id,link,Employee,erpnext/Setup
hrms,HR,Employee Transfer,amended_from,link,Employee Transfer,hrms/HR
hrms,HR,Employee Transfer,transfer_details,child_table,Employee Property History,hrms/HR
hrms,HR,Exit Interview,employee,link,Employee,erpnext/Setup
hrms,HR,Exit Interview,department,link,Department,erpnext/Setup
hrms,HR,Exit Interview,company,link,Company,erpnext/Setup
hrms,HR,Exit Interview,ref_doctype,link,DocType,frappe/Core
hrms,HR,Exit Interview,reports_to,link,Employee,erpnext/Setup
hrms,HR,Exit Interview,designation,link,Designation,erpnext/Setup
hrms,HR,Exit Interview,amended_from,link,Exit Interview,hrms/HR
hrms,HR,Exit Interview,interviewers,multiselect,Interviewer,hrms/HR
hrms,HR,Exit Interview,reference_document_name,dynamic_link,<ref_doctype>,polymorphic
hrms,HR,Expected Skill Set,skill,link,Skill,hrms/HR
hrms,HR,Expense Claim,employee,link,Employee,erpnext/Setup
hrms,HR,Expense Claim,department,link,Department,erpnext/Setup
hrms,HR,Expense Claim,expense_approver,link,User,frappe/Core
hrms,HR,Expense Claim,vehicle_log,link,Vehicle Log,hrms/HR
hrms,HR,Expense Claim,project,link,Project,erpnext/Projects
hrms,HR,Expense Claim,task,link,Task,erpnext/Projects
hrms,HR,Expense Claim,company,link,Company,erpnext/Setup
hrms,HR,Expense Claim,mode_of_payment,link,Mode of Payment,erpnext/Accounts
hrms,HR,Expense Claim,payable_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim,cost_center,link,Cost Center,erpnext/Accounts
hrms,HR,Expense Claim,amended_from,link,Expense Claim,hrms/HR
hrms,HR,Expense Claim,delivery_trip,link,Delivery Trip,erpnext/Stock
hrms,HR,Expense Claim,currency,link,Currency,frappe/Geo
hrms,HR,Expense Claim,bank_or_cash_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim,gain_loss_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim,expenses,child_table,Expense Claim Detail,hrms/HR
hrms,HR,Expense Claim,advances,child_table,Expense Claim Advance,hrms/HR
hrms,HR,Expense Claim,taxes,child_table,Expense Taxes and Charges,hrms/HR
hrms,HR,Expense Claim Account,company,link,Company,erpnext/Setup
hrms,HR,Expense Claim Account,default_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim Advance,employee_advance,link,Employee Advance,hrms/HR
hrms,HR,Expense Claim Advance,advance_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim Advance,reference_name,dynamic_link,<reference_type>,polymorphic
hrms,HR,Expense Claim Detail,expense_type,link,Expense Claim Type,hrms/HR
hrms,HR,Expense Claim Detail,default_account,link,Account,erpnext/Accounts
hrms,HR,Expense Claim Detail,cost_center,link,Cost Center,erpnext/Accounts
hrms,HR,Expense Claim Detail,project,link,Project,erpnext/Projects
hrms,HR,Expense Claim Type,accounts,child_table,Expense Claim Account,hrms/HR
hrms,HR,Expense Taxes and Charges,account_head,link,Account,erpnext/Accounts
hrms,HR,Expense Taxes and Charges,cost_center,link,Cost Center,erpnext/Accounts
hrms,HR,Expense Taxes and Charges,project,link,Project,erpnext/Projects
hrms,HR,Full and Final Asset,reference,link,Asset Movement,erpnext/Assets
hrms,HR,Full and Final Asset,account,link,Account,erpnext/Accounts
